
Brassage génétique : Méiose et fécondation| id: + 1

Mercatique - La démarche mercatique| id: + 438
Qu’est-ce qu’un indicateur de performance ?|Un élément de contrôle, d’analyse et de décisions.|Une jauge d’alerte.|Un objectif à atteindre.|Une note de performance||ANSWERS|Un élément de contrôle, d’analyse et de décisions.|
Quelle proposition n’est pas une des qualités obligatoire d’un indicateur ?|Global|Cohérent|Simple|Pertinent||ANSWERS|Global|
De quel outil le responsable se sert-il pour articuler les indicateurs ?|Un tableur|Un carnet de bord|Un tableau de bord|Un graphique||ANSWERS|Un tableau de bord|
Généralement, de quelle nature sont les indicateurs utilisés par les responsable d’UC ?|Economique et commerciaux|Juridique et légaux|Commerciaux et financiers|Financiers et économiques||ANSWERS|Commerciaux et financiers|
La part de marché ne peut pas être :|Relative|En valeur|Générale|En volume||ANSWERS|Générale|
L’analyse de la clientèle ne permet pas :|De connaître les clients de la concurrence|De répondre aux attentes des consommateurs|De les satisfaire les clients|De fidéliser les clients dans un contexte concurrentiel||ANSWERS|De connaître les clients de la concurrence|
Quelle proposition n’est pas une stratégie commerciale :|La segmentation|La différenciation|L’image de l’unité commerciale|Les services à la clientèle||ANSWERS|La différenciation|
Quel élément n’est pas un indicateur financier ?|Le résultat|La marge commerciale|Le taux de conversion|Le rendement au m2||ANSWERS|Le taux de conversion|
Les éléments d’une bonne performance financière ne reposent pas sur :|La négociation avec les fournisseurs|Le marchandisage, la gestion des stocks|La trésorerie|La part de marché||ANSWERS|La part de marché|
Le taux de marque est :|L’expression de la marge nette en pourcentage du coût d’achat|L’expression de la marge commerciale en pourcentage du coût d’achat|L’expression de la marge nette en pourcentage du prix de vente|L’expression de la marge commerciale en pourcentage du prix de vente||ANSWERS|L’expression de la marge commerciale en pourcentage du prix de vente|

Mercatique - La relation commerciale et son contexte| id: + 439
Qu’est-ce que la relation commerciale ?|La relation entre une organisation et sa clientèle|La relation entre une organisation et le marché|La relation entre les responsables et les commerciaux|La relation entre la direction et le service commercial||ANSWERS|La relation entre une organisation et sa clientèle|
La relation commerciale n’est pas influencée par ?|Le cycle de vie du client|Le portefeuille client|Les caractéristiques de l’UC|La nature de l’offre||ANSWERS|Le portefeuille client|
Parmi ces propositions, laquelle n’est pas une étape du cycle de vie du client ?|L’acquisition|La fidélisation|La négociation|La reconquête||ANSWERS|La négociation|
Un des éléments ne définit pas la nature de l’offre :|Biens de grande consommation|Biens anomaux|Services|Vente à distance||ANSWERS|Vente à distance|
La relation commerciale :|S’intensifie selon la phase du cycle de vie du client et le type d’offre proposé|Est constante|Est indépendante du client|Est propre à chaque UC||ANSWERS|S’intensifie selon la phase du cycle de vie du client et le type d’offre proposé|
Afin d’améliorer leur SAV, certaines UC n’hésitent pas à :|Supprimer leur plateforme|Externaliser leur plateforme|Augmenter leurs efforts de traitement des réclamations au détriment des ventes|La perception du SAV ne peut pas être maitriser par l’entreprise||ANSWERS|Externaliser leur plateforme|
Combien d’étapes pouvons-nous compter dans un entretien de vente|1|2|5|10||ANSWERS|5|
Le produit correspond parfaitement aux besoins des clients mais celui-ci reste indécis et a des objections. Il s’agit d’une :|Objection fermée|Objection non fondée|Objection fondée|Objection prétexte||ANSWERS|Objection non fondée|
Le produit ne correspond pas aux besoins des clients et il nous fait part de ses objections. Il s’agit d’une :|Objection fermée|Objection non fondée|Objection fondée|Objection prétexte||ANSWERS|Objection fondée|
Le produit correspond parfaitement aux besoins des clients et il nous fait part de son désir de ne pas acheter. Il s’agit d’une :|Objection fermée|Objection non fondée|Objection fondée|Objection prétexte||ANSWERS|Objection prétexte|

Mercatique - Le marché des produits et services| id: + 440
Les produits et services sont développés pour ?|Satisfaire les besoins des consommateurs|Contrer la concurrence|Faire des bénéfices|Répondre aux attentes de l’entreprise||ANSWERS|Satisfaire les besoins des consommateurs|
Le bien n’est pas :|Tangible|Intangible|Matériel|Produit||ANSWERS|Intangible|
Le service n’est pas :|Tangible|Intangible|Produit|Immatériel||ANSWERS|Tangible|
Les besoins sont hiérarchisés grâce à :|La pyramide de Margaux|La pyramide de Maslow|La pyramide de Keynes|La pyramide de BCG||ANSWERS|La pyramide de Maslow|
Les premiers besoins à assouvir sont :|Les besoins physiologiques|Les besoins d’estime|Les besoins de sécurité|Les besoins d’appartenance||ANSWERS|Les besoins physiologiques|
Les derniers besoins à assouvir sont :|Les besoins physiologiques|Les besoins d’estime|Les besoins de sécurité|Les besoins d’accomplissement||ANSWERS|Les besoins d’accomplissement|
Le téléphone est un produit :|Durable|Non- durable|Banal|Intangible||ANSWERS|Durable|
Une voiture est un produit :|De première nécessité|Non- durable|Anomal|Intangible||ANSWERS|Anomal|
Quelle proposition n’est pas une spécificité des services :|Intangible|Indivisible|Variable|Durable||ANSWERS|Durable|
Les 4 étapes du cycle de vie d’un produit sont :|Le lancement, le développement, la croissance, le déclin|Le lancement, la croissance, la maturité, le déclin|La croissance, la maturité, le déclin, l’innovation|Le développement, la croissance, la maturité, le déclin||ANSWERS|Le lancement, la croissance, la maturité, le déclin|

Gestion des unités commerciales - La gestion des flux| id: + 441
Un flux réel impose toujours en contrepartie :|Un flux monétaire|Un flux interne|Un flux financier|Aucune réponse n’est exacte||ANSWERS|Aucune réponse n’est exacte|
Un salarié obtient un prêt sans intérêt de son employeur. Il s’agit d’un flux :|Un flux monétaire|Un flux financier|Un flux interne|Un flux réel||ANSWERS|Un flux interne|
Une unité commerciale qui commercialise du mobilier de bureau vend une un bureau. C’est un flux :|D’investissement|Interne|D’exploitation|Financier||ANSWERS|D’exploitation|
Il peut y avoir un flux réel sans contrepartie :|En flux monétaire|En flux financier|En flux interne|En flux externe||ANSWERS|En flux interne|
Une vente de prestation de service est :|Un flux monétaire|Un flux financier|Un flux réel|Un flux interne||ANSWERS|Un flux réel|
Une augmentation de capital constitue un flux :|Externe|Interne|Réel|Aucune réponse ne convient||ANSWERS|Externe|
Les charges de personnel sont :|Des produits|Des charges financières|Des charges d’exploitation|Des charges exceptionnelles||ANSWERS|Des charges d’exploitation|
Les charges d’intérêt sont|Des charges d’exploitation|Des charges financières|Des charges exceptionnelles|Aucune réponse ne convient||ANSWERS|Des charges financières|
Un emploi peut être égal à plusieurs ressources|Toujours|Jamais|Vrai|Faux||ANSWERS|Vrai|
Une unité commerciale reçoit une subvention d’équipement|C’est un emploi|C’est une ressource|C’est un débit|Aucune réponse ne convient||ANSWERS|C’est une ressource|

Gestion des unités commerciales - Gestion des risques| id: + 442
Identifiez le risque professionnel encouru par les personnes|Panne informatique|Panne technique|Panne de réfrigérateur|Sortie de secours obstruée||ANSWERS|Sortie de secours obstruée|
Identifiez le risque professionnel encouru par les biens|Chute d’un client|Listéria – salmonellose|Inondation|Aucune réponse ne convient||ANSWERS|Inondation|
Identifiez le risque professionnel encouru par l’exploitation d l’unité commercial|Sortie de secours obstruée|Hold-up|Vol à la caisse|Aucune réponse ne convient||ANSWERS|Vol à la caisse|
Identifiez le risque professionnel encouru par la clientèle|Panne informatique|Pillage|Chute d’un client|Aucune réponse ne convient||ANSWERS|Chute d’un client|
A qui est dû l’essentiel de la démarque inconnue ?|L’erreur à la réception des marchandises|La casse|Les clients|Aucune réponse ne convient||ANSWERS|Les clients|
L’origine de la démarque connue ?|La casse ou la dégradation des produits|Les clients|Les fournisseurs|Aucune réponse ne convient||ANSWERS|La casse ou la dégradation des produits|
Quels sont les produits vulnérables dans la démarque inconnue ?|Les produits volumineux|Les produits à bas prix|Les produits onéreux|Aucune réponse ne convient||ANSWERS|Les produits onéreux|
Pourquoi mettre en place un plan de crise|Panne informatique|Inondation|Sortie de secours obstruée|Aucune réponse ne convient||ANSWERS|Inondation|
La communication de crise interne a pour objet de :|D’apporter le plus d’informations aux clients|D’apporter le plus d’informations au banquier|D’apporter le plus d’informations aux personnels|Aucune réponse ne convient||ANSWERS|D’apporter le plus d’informations aux personnels|
La communication de crise externe à pour objet de :|De parler en priorité aux salariés|D’informer les clients sur les modalités de règlement de la crise|De chercher des preuves pour expliquer cette crise|Aucune réponse ne convient||ANSWERS|D’informer les clients sur les modalités de règlement de la crise|

Gestion des unités commerciales - L'analyse du bilan| id: + 444
Le Fonds de Roulement Net Global (FRNG) se trouve dans|Les SIG|Le bilan|Le bilan fonctionnel|Le compte de résultat||ANSWERS|Le bilan fonctionnel|
A partir de quel document comptable peut-on calculer le BFR et le FRNG :|Aucune de ces propositions ne convient|Le bilan fonctionnel|Le bilan|Le compte de résultat||ANSWERS|Le bilan fonctionnel|
Si le FRNG, le Besoin en Fonds de Roulement (BFR) et la Trésorerie Nette (TN) sont supérieurs à 0 cela signifie :|Aucune de ces propositions ne convient|Que l’entreprise est dans une bonne situation|Que l’entreprise a un risque d’insolvabilité|Que l’entreprise est dans une situation dangereuse||ANSWERS|Que l’entreprise est dans une bonne situation|
A partir des éléments suivants, quel est le montant du Fonds de Roulement Net Global (FRNG) ? Actifs stables : 45.000 € - Actifs circulants : 50.000 € - Passifs circulants 35.000 € - Passifs stables : 85.000 €.|50 .000 €|45.000 €|40.000 €|30.000 €||ANSWERS|40.000 €|
En principe, le ratio de rotation des clients (en nombre de jours) doit être:|Supérieur au ratio de rotation des fournisseurs|Inférieur au ratio de rotation des fournisseurs|Inférieur au ratio de rotation des stocks|Supérieur au ratio de rotation des stocks||ANSWERS|Inférieur au ratio de rotation des fournisseurs|
Dans le cadre où le Fonds de Roulement (FR) ne couvre pas le Besoin en Fonds de Roulement (BFR), se traduisant par une trésorerie nette négative, l’entreprise est en situation dangereuse. Quelle(s) serai(en)t la(les) possibilité(s) de l’entreprise pour équilibrer la situation ?|L’ensemble des points cités ci-dessus et bien|Céder des immobilisations non nécessaires à l’exploitation|Augmenter son capital|Réduire ses stocks||ANSWERS|L’ensemble des points cités ci-dessus et bien|
La différence entre le FRNG et le BFR est égale à :|Le résultat|La trésorerie nett|Le SIG|La CAF||ANSWERS|La trésorerie nett|
Un BFR négatif se nomme :|Trésorerie|FRNG|Dégagement de trésorerie|Dégagement de fonds de roulement||ANSWERS|Dégagement de fonds de roulement|
Comment calculer le FRNG ?|Ressources stables moins trésorerie|Ressources stables moins Emplois stables|Emplois stables moins ressources stables|Emplois fixes moins ressources stables||ANSWERS|Ressources stables moins Emplois stables|
A partir des éléments suivants, quel est le montant du Besoin de Fonds de Roulement (BFR) ? Actifs stables : 45.000 € - Actifs circulants : 50.000 € - Passifs circulants 35.000 € - Passifs stables : 85.000 €.|35000|10000|40000|15000||ANSWERS|15000|

Gestion des unités commerciales - Tableaux de bord| id: + 445
Un tableau de bord :|Est une façon d’agencer les indicateurs pour qu’ils soient compris de tous|Donne le maximum d’informations sur l’entreprise|Est un ensemble de voyants lumineux en contrôle de gestion|Est exclusivement un ensemble d’indicateurs économiques||ANSWERS|Est une façon d’agencer les indicateurs pour qu’ils soient compris de tous|
Comment calcule-t-on le résultat dans le compte de résultat ?|Bénéfice - Charges|Produits - Charges|Chiffre d’affaires - Coût d’achat des marchandises vendues|Actif - Passif||ANSWERS|Produits - Charges|
Le seuil de rentabilité est :|Aucune réponse ne convient|Le chiffre d’affaire qui couvre l’ensemble des charges de l’unité commerciale|Le chiffre d’affaires prévisionnel de l’unité commerciale|L’ensemble des ventes de l’unité commerciale||ANSWERS|Le chiffre d’affaire qui couvre l’ensemble des charges de l’unité commerciale|
La marge sur coût variable se calcule selon la formule :|Chiffre d’affaires - Coût d’achat des marchandises vendues|Chiffre d’affaires – Charges variables|Ventes de marchandises - Coût d’achat des marchandises achetées|Ventes de marchandises - Coût de revient des marchandises||ANSWERS|Chiffre d’affaires – Charges variables|
Le compte de résultat différentiel est un document comptable :|Aucune réponse ne convient|Non|Oui, c’est indispensable|Oui, c’est une preuve fiscale||ANSWERS|Non|
Le budget de trésorerie indique :|Le montant annuel des encaissements|Le solde périodique de la trésorerie prévisionnel|Le montant des décaissements moins les encaissements|Le relevé de la trésorerie fourni par les organismes bancaires||ANSWERS|Le solde périodique de la trésorerie prévisionnel|
Une unité commerciale réalise un chiffre d’affaires de 1 000 K€. L marge sur coût variable est 30 % et les charges fixent sont de 270 K€. Le seuil de rentabilité est de :|Aucune réponse ne convient|900 000 €|90 000 €|900 €||ANSWERS|900 000 €|
Une unité commerciale commercialise un produit 75 € HT. Elle prévoit de vendre 5000 unités, les charges variables représentent 50 € par produit. Le montant des charges fixes est de 90 000 €. Quel est le seuil de rentabilité ?|Aucune réponse ne convient|70 000 €|170 000 €|270 000 €||ANSWERS|270 000 €|
L’unité commerciale réalise un chiffre d’affaires de 1 000 000 €, des charges variables de 200 000 € et des charges fixes de 100 000 €. Le seuil de rentabilité est de :|Aucune réponse ne convient|725 000 €|325 000 €|125 000 €||ANSWERS|125 000 €|
Selon les données suivantes sur 1 an, pouvez-vous m’indiquer la valeur relative de la Marge Sur Coûts Variables (MSCV) / Chiffre d’affaires (CA : 650.000 € / Coûts fixes : 175.000 € / Résultat : 75.000 €) ?|61,54 %|38,46 %|26,92 %|11,54 %||ANSWERS|38,46 %|

Gestion des unités commerciales - Les couts dans l'unité commerciale| id: + 446
La comptabilité de gestion est :|Aucune réponse n'est correcte|Obligatoire en fonction du secteur d’activité de l’entreprise|Obligatoire|Facultative||ANSWERS|Facultative|
Une charge supplétive|N'est jamais incorporée dans les coûts de revient des produits|Est parfois incorporée dans les coûts de revient des produits|Est incorporée dans les coûts de revient des produits|N'est pas incorporée dans les coûts de revient des produits||ANSWERS|Est incorporée dans les coûts de revient des produits|
Le coût direct est|Une différence entre la marge sur coût direct et des charges indirectes|Une somme de charges pouvant être rattachées sans ambiguïté à l'objet du calcul des coûts|Une somme de charges figurant dans les différents centres d'analyse|Une somme de charges proportionnelles au volume d'ac¬tivité de l'entreprise||ANSWERS|Une somme de charges pouvant être rattachées sans ambiguïté à l'objet du calcul des coûts|
Une charge supplétive est|Une charge inscrite ou non en comptabilité financière et non incorporée aux coûts|Une charge non inscrite en comptabilité financière et incor¬porée aux coûts|Une charge inscrite ou non en comptabilité financière et incorporée aux coûts|Une charge inscrite en comptabilité financière et non incor¬porée aux coûts||ANSWERS|Une charge non inscrite en comptabilité financière et incor¬porée aux coûts|
L'énergie consommée par une machine polyvalente est|Une charge variable directe|Une charge variable indirecte|Une charge fixe indirecte|Une charge fixe directe||ANSWERS|Une charge variable directe|
Une entreprise décide de lancer une campagne de publicité d'un montant global de 1 000 K€ pour l'ensemble des produits qu'elle vend. La campagne est :|Une charge variable indirecte|Une charge variable directe|Une charge fixe indirecte|Une charge fixe directe||ANSWERS|Une charge fixe directe|
Pour une période, on dispose des données suivantes (en K€) :  Charges non incorporables : 100 Charges incorporées aux coûts : 10 000 (dont supplétives : 200) Produits incorporables : 18 000 Produits non incorporables : 500  Le résultat de la comptabilité de gestion est de (en K€) :|Aucune réponse n'est correcte|8 000|8 400|8 500||ANSWERS|8 000|
Le taux de marque :|Est le pourcentage de marge par rapport au prix de vente|Est le pourcentage de marge par rapport au coût de revient|Est le pourcentage de marge par rapport au coût de production|Est le pourcentage de marge par rapport au coût d’achat||ANSWERS|Est le pourcentage de marge par rapport au prix de vente|
Le taux de marge :|Aucune réponse ne convient|Est le pourcentage de marge par rapport au coût de revient|Est le pourcentage de marge par rapport au coût de distribution|Est le pourcentage de marge par rapport au prix de vente||ANSWERS|Est le pourcentage de marge par rapport au coût de revient|
Le coût de revient est :|Aucune réponse ne convient|Le coût de production plus la marge|Le coût de production plus les frais de distribution des produits vendus|Le prix d’achat plus les frais d’achat||ANSWERS|Le coût de production plus les frais de distribution des produits vendus|

Mercatique - L'évaluation des performances| id: + 447
Qu’est-ce qu’un indicateur de performance ?|Une note de performance.|Un objectif à atteindre.|Une jauge d’alerte.|Un élément de contrôle, d’analyse et de décisions.||ANSWERS|Un élément de contrôle, d’analyse et de décisions.|
Quelle proposition n’est pas une des qualités obligatoire d’un indicateur ?|Pertinent|Simple|Cohérent|Global||ANSWERS|Global|
De quel outil le responsable se sert-il pour articuler les indicateurs ?|Un graphique|Un tableau de bord|Un carnet de bord|Un tableur||ANSWERS|Un tableau de bord|
Généralement, de quelle nature sont les indicateurs utilisés par les responsable d’UC ?|Financiers et économiques.|Commerciaux et financiers|Juridique et légaux|Economique et commerciaux||ANSWERS|Commerciaux et financiers|
La part de marché ne peut pas être :|En volume|Générale|En valeur|Relative||ANSWERS|Générale|
L’analyse de la clientèle ne permet pas :|De fidéliser les clients dans un contexte concurrentiel|De les satisfaire les clients|De répondre aux attentes des consommateurs|De connaître les clients de la concurrence||ANSWERS|De connaître les clients de la concurrence|
Quelle proposition n’est pas une stratégie commerciale :|Les services à la clientèle|L’image de l’unité commerciale|La différenciation|La segmentation||ANSWERS|La différenciation|
Quel élément n’est pas un indicateur financier ?|Le rendement au m2|Le taux de conversion|La marge commerciale|Le résultat||ANSWERS|Le taux de conversion|
Les éléments d’une bonne performance financière ne reposent pas sur :|La part de marché|La trésorerie|Le marchandisage, la gestion des stocks|La négociation avec les fournisseurs||ANSWERS|La part de marché|
Le taux de marque est :|L’expression de la marge commerciale en pourcentage du prix de vente|L’expression de la marge nette en pourcentage du prix de vente|L’expression de la marge commerciale en pourcentage du coût d’achat|L’expression de la marge nette en pourcentage du coût d’achat||ANSWERS|L’expression de la marge commerciale en pourcentage du prix de vente|

Gestion des unités commerciales - Analyse statistique de l'UC| id: + 448
En statistique, le mode correspond à :|La valeur centrale qui partage un échantillon en 2|L’intervalle entre la plus petite et la plus grande valeur|La réalisation la plus fréquente|La racine carrée de la variance||ANSWERS|La réalisation la plus fréquente|
Le coefficient de corrélation linéaire (chassez l’intrus) :|Est compris entre -1 et 1|Etudie la corrélation entre 2 ou plusieurs variables|Est la méthode de calcul d’un échantillon|Est égal au rapport des covariances des variables et du produit non nul de leurs écarts-types||ANSWERS|Est la méthode de calcul d’un échantillon|
Le moyenne sert à :|La valeur ou la classe qui sépare une série en deux groupes d'effectifs égaux|Connaître la valeur qui correspond au plus grand effectif|Evaluer la somme des valeurs divisée par le nombre total des valeurs|Comparer une variable dans le temps ou dans l'espace.||ANSWERS|Evaluer la somme des valeurs divisée par le nombre total des valeurs|
La médiane sert à :|Aucune proposition ne correspond|La valeur ou la classe qui sépare une série en deux groupes d'effectifs égaux|Connaître la valeur qui correspond au plus grand effectif|Comparer une variable dans le temps ou dans l'espace.||ANSWERS|La valeur ou la classe qui sépare une série en deux groupes d'effectifs égaux|
Un indice sert à :|Aucune proposition ne correspond|La valeur ou la classe qui sépare une série en deux groupes d'effectifs égaux|Connaître la valeur qui correspond au plus grand effectif|Comparer une variable dans le temps ou dans l'espace.||ANSWERS|Comparer une variable dans le temps ou dans l'espace.|
L'écart type correspond :|Racine carrée de la variance|Racine carrée de la moyenne|Racine carrée de la médiane|Racine carrée du mode||ANSWERS|Racine carrée de la variance|
Sur quelle période les coefficients de saisonnalité peuvent-ils être calculés  :|Par trimestre|Par demi-journée|Par jour|Par année||ANSWERS|Par trimestre|
Quelle proposition correspond à un graphique de répartition   :|Un graphique circulaire|Un histogramme|Un histogramme groupé|Des courbes||ANSWERS|Un graphique circulaire|
Quelle proposition correspond à un graphique d'évolution :|Des secteurs|Des polygones|Des secteurs éclatés|Des barres empilées||ANSWERS|Des polygones|
La médiane est l’équivalent de la valeur de la variable correspondant au 2e quartile|Aucune proposition ne correspond|Vrai|Faux|Jamais||ANSWERS|Vrai|

Gestion des unités commerciales - Le cycle d'exploitation| id: + 449
Le Fonds de Roulement Net Global (FRNG) se trouve dans :|Le bilan fonctionnel|Les SIG|Le bilan|Le compte de résultat||ANSWERS|Le bilan fonctionnel|
Est une cause du déséquilibre financier (cherchez l’intrus) :|L’investissement est trop important|Les dettes financières sont trop élevées|Le FR est trop faible|Le BFR est trop important||ANSWERS|Les dettes financières sont trop élevées|
Règle de l’équilibre financier :|Les emplois durables doivent être financés par des dettes CT|Les emplois durables doivent être financés par des ressources stables|Les emplois durables doivent être financés par des dettes LT à 100%|Les actifs circulants doivent financer les passifs circulants||ANSWERS|Les emplois durables doivent être financés par des ressources stables|
Quelle opération contribue à augmenter le FRNG ?|Aucune réponse ne convient|L’augmentation de capital en numéraire|L’acquisition d’une immobilisation|Le remboursement d’un emprunt à long terme||ANSWERS|L’augmentation de capital en numéraire|
Quelle proposition est l’indication plus pertinente pour apprécier l’équilibre financier d’une entreprise ?|Aucune réponse ne convient|La relation entre le FRNG, le BFR, la trésorerie nette et son évolution|Le niveau du FRNG et son évolution|Les rubriques du bilan fonctionnel||ANSWERS|La relation entre le FRNG, le BFR, la trésorerie nette et son évolution|
Dans le cas où le Fonds de Roulement (FR) ne couvre pas le Besoin en Fonds de Roulement (BFR), se traduisant par une trésorerie nette négative, l’entreprise est en situation dangereuse. Quelle serait la possibilité de l’entreprise pour équilibrer la situation ?|Allonger le crédit accordé aux clients|Acheter des immobilisations nécessaires à l’exploitation|Augmenter les stocks|Augmenter son capital||ANSWERS|Augmenter son capital|
A partir des éléments suivants, quel est le montant du Fonds de Roulement Net Global (FRNG) ? Actifs stables : 55.000 € - Actifs circulants : 30.000 € - Passifs circulants : 25.000 € - Passifs stables : 95.000 €.|45.000 €|40.000 €|-40.000 €|-30.000 €||ANSWERS|40.000 €|
Si le FRNG, le Besoin en Fonds de Roulement (BFR) et la Trésorerie Nette (TN) sont supérieurs à 0 cela signifie :|Aucune de ces propositions ne convient|L’entreprise a un risque d’insolvabilité|Que l’entreprise est dans une bonne situation|Que l’entreprise est dans une situation dangereuse||ANSWERS|Que l’entreprise est dans une bonne situation|
Le bilan fonctionnel permet :|Aucune réponse ne convient|Une analyse statique de la structure financière|Une analyse dynamique de la structure financière|D'étudier la solvabilité de l’entreprise||ANSWERS|Une analyse statique de la structure financière|
Le besoin en fonds de roulement représente 50 jours de chiffre d’affaires HT. Le chiffre d’affaires HT annuel est de 1 200 000 €. Le montant du besoin en fonds de roulement d’exploitation prévisionnel est de :|Aucune réponse ne convient|24 000 €|166 666 €|3 333 €||ANSWERS|166 666 €|

Comptabilité de gestion - Méthodes coûts complets et ABC Comparaison| id: + 450
1 - les charges directes sont-elles imputées de la même façon dans les deux méthodes ?|a. Oui|b. Non|c. Pas d'idée||ANSWERS|a. Oui|
2 – méthode ABC, le coût induit par machine tient compte :|a. Du temps passé par machine et par guidon contrôlé|b. Du temps passé par machine par centièmes d'heures et par vélo fabriqué|c. Du temps passé par machine en minutes et par vélo fabriqué||ANSWERS|b. Du temps passé par machine par centièmes d'heures et par vélo fabriqué|
3 – le coût des matières consommées est identique au coût d’achat de ces matières parce que :|a. Le stock initial est égal au stock final|b. Les stocks n'entrent pas en compte|c. Il n'y a pas de stock dans cette entreprise||ANSWERS|c. Il n'y a pas de stock dans cette entreprise|
4 – les quantités indiquées dans les coûts induits des pièces fabriquées et contrôlées des guidons hommes sont différentes parce que :|a. Parce que l'entreprise vérifie un vélo sur deux fabriqués|b. Parce qu'il y a deux fois plus de vélos contrôlés que fabriqués|c. Parce que c'est toujours comme cela pour les deux catégories de guidon||ANSWERS|a. Parce que l'entreprise vérifie un vélo sur deux fabriqués|
5 – le coût de revient des guidons hommes et femmes par la méthode ABC est :|a. Inférieur de 6 120 € par rapport à la méthode des coûts complets pour les guidons hommes et supérieurs de la même différence pour les guidons femmes|b. Inférieur de 6 120 € par rapport à la méthode des coûts complets pour les guidons femmes et supérieurs de la même différence pour les guidons hommes|c. Inférieur de 6 620 € par rapport à la méthode des coûts complets pour les guidons hommes et supérieurs de la même différence pour les guidons femmes||ANSWERS|a. Inférieur de 6 120 € par rapport à la méthode des coûts complets pour les guidons hommes et supérieurs de la même différence pour les guidons femmes|
6 – l’introduction d’inducteurs non volumiques (lots) permet de démontrer que :|a. Dans la méthode des coûts complets, les guidons femmes sont subventionnés par les guidons hommes parce que beaucoup de charges indirectes sont attribuées aux guidons hommes|b. Dans la méthode des coûts complets, les guidons femmes sont subventionnés par les guidons hommes par que  beaucoup de charges directes sont attribuées aux guidons hommes|c. Dans la méthode des coûts complets, les guidons hommes sont subventionnés par les guidons femmes parce que beaucoup de charges indirectes sont attribuées aux guidons femmes||ANSWERS|a. Dans la méthode des coûts complets, les guidons femmes sont subventionnés par les guidons hommes parce que beaucoup de charges indirectes sont attribuées aux guidons hommes|
7 – avec la méthode ABC quels sont les produits les plus rentables ?|a. Les produits guidons femmes|b. Les guidons hommes|c. Ils dégagent tous les deux des bénéfices||ANSWERS|b. Les guidons hommes|
8 – dans la méthode ABC, quel serait le coût de revient des guidons hommes si le contrôle s’effectuait sur la totalité des guidons hommes ?|a. 299 680 €|b. 298 860 €|c. 289 860||ANSWERS|b. 298 860 €|
9 - si l’on décidait de contrôler tous les guidons hommes, cela aurait-il une quelconque influence sur le coût de revient des guidons femmes (à ressources égales) ?|a. Oui parce que le volume de l'inducteur augmenterait de 1 500 et la valeur unitaire augmenterait|b. Oui parce que la baisse du coût induit / guidon contrôlé femme baisserait de 0.9 €|c. Oui parce que le volume de l'inducteur augmenterait de 1 500 et la valeur unitaire resterait stable||ANSWERS|b. Oui parce que la baisse du coût induit / guidon contrôlé femme baisserait de 0.9 €|

Comptabilité de gestion - Les coûts complets| id: + 451
1 - les charges indirectes individuelles des approvisionnements sont de|a. 0.48|b. 0.49|c. 0.50||ANSWERS|c. 0.50|
2 – le coût unitaire des achats de M est|a. Est diminué de cette charge indirecte unitaire|b. Est augmenté de cette charge indirecte unitaire|c. N’a pas d’impact||ANSWERS|b. Est augmenté de cette charge indirecte unitaire|
3 – le stock des produits fabriqués est calculé|a. Au CUMP|b. Au coût d’achat|c. Au coût de production||ANSWERS|c. Au coût de production|
4 – le résultat global est|a. 46 000|b. 44 500|c. 45 000||ANSWERS|c. 45 000|
5- le coût de production des produits B vendus est|a. 468|b. 568|c. 486||ANSWERS|a. 468|
6 – le CUMP des produits B est|a. 540|b. 450|c. 451||ANSWERS|a. 540|
7- l’analyse du résultat par produit, par service permet de|a.  De démasquer les produits bénéficiaires dans un résultat global bénéficiaire|b. De démasquer les produits déficitaires dans un résultat global déficitaire|c. De démasquer les produits déficitaires dans un résultat global bénéficiaire||ANSWERS|b. De démasquer les produits déficitaires dans un résultat global déficitaire|
8 – il faut toujours comparer le chiffre d’affaires|a. Aux quantités produites vendues|b. Aux quantités produites non vendues|c. Aux quantités produites||ANSWERS|a. Aux quantités produites vendues|
9 - dans le calcul des coûts, les différentes étapes|a. Doivent être respectées, peu importe l’ordre|b. Doivent être respectées et dans l’ordre|c. Ne doivent être respectées||ANSWERS|b. Doivent être respectées et dans l’ordre|
10 – lorsqu’il y a des prestations croisées, il faut résoudre le système d’équation|a. Il suffit de faire une addition|b. A deux inconnues|c. A une inconnue||ANSWERS|c. A une inconnue|

Comptabilité de gestion - Les coûts partiels| id: + 452
1 - si le chiffre d’affaires baisse alors|a. Les charges variables stagnent|b. Les charges opérationnelles augmentent|c. Les charges variables baissent||ANSWERS|b. Les charges opérationnelles augmentent|
2 – les charges variables sont|a. irrationnelles|b. Sont proportionnelles aux charges fixes|c. Sont proportionnelles au chiffre d’affaires||ANSWERS|c. Sont proportionnelles au chiffre d’affaires|
3 – la méthode des coûts directs permet de calculer|a. Des marges commerciales|b. Des marge sur coûts directs|c. Des charges communes||ANSWERS|c. Des charges communes|
4 – si le CA est de 1 500 €, les charges communes de 250 € et le résultat de 100 €, alors la marge sur coûts directs est de :|a. 355 €|b. 1 250 €|c. Impossible de la calculer||ANSWERS|a. 355 €|
5 – cette méthode ne tient pas compte de la valorisation des stocks ;|a. Je ne sais pas|b. vrai|c. faux||ANSWERS|c. faux|
6 - cette méthode des coûts directs permet d’analyser le coût global en coût individualisé par produit.|a. faux|b. vrai|c. C’est n’importe quoi||ANSWERS|a. faux|
